año,carrera,circuito,piloto,equipo,posicion_final,gano,podio,puntos_obtenidos,experiencia_carreras,posicion_parrilla,promedio_posicion_ponderado,promedio_puntos_ponderado,forma_reciente_3_carreras,puntos_ultimas_3,podios_ultimas_5,consistencia_std,tasa_finalizacion,promedio_parrilla,mejora_parrilla_carrera,promedio_posicion_circuito,experiencia_circuito
2021,United States Grand Prix,Austin,OCO,Alpine,19.0,0,0,0.0,29,11.0,9.968372438332255,3.8064744523793133,8.666666666666666,19.0,1,4.588215790253443,0.5517241379310345,10.241379310344827,0.10344827586206896,9.968372438332255,0
2023,Spanish Grand Prix,Barcelona,OCO,Alpine,8.0,0,0,4.0,30,6.0,10.664378990975672,3.5121547468236143,10.0,19.0,1,4.789955966490667,0.5333333333333333,10.266666666666667,-0.16666666666666666,8.0,2
2022,Hungarian Grand Prix,Budapest,OCO,Alpine,9.0,0,0,2.0,31,5.0,10.459592079081826,3.5507452249392304,11.666666666666666,8.0,1,4.729682068925805,0.5483870967741935,10.129032258064516,-0.22580645161290322,1.0,1
2021,Mexico City Grand Prix,Mexico City,OCO,Alpine,13.0,0,0,0.0,32,19.0,10.352093714803235,3.441295177916632,12.0,6.0,1,4.658931761819476,0.53125,9.96875,-0.34375,10.352093714803235,0
2024,Bahrain Grand Prix,Sakhir,OCO,Alpine,17.0,0,0,0.0,33,19.0,10.535227944119809,3.205912833627283,10.0,6.0,0,4.609361357196041,0.5151515151515151,10.242424242424242,-0.15151515151515152,12.666666666666666,3
2021,Qatar Grand Prix,Lusail,OCO,Alpine,5.0,0,0,10.0,34,9.0,10.966817941758736,2.9974175963863288,13.0,2.0,0,4.678238771542669,0.5,10.5,-0.08823529411764706,10.966817941758736,0
2022,Belgian Grand Prix,Spa-Francorchamps,OCO,Alpine,7.0,0,0,6.0,35,16.0,10.56451451865385,3.46655680529815,11.666666666666666,10.0,0,4.704726748867845,0.5142857142857142,10.457142857142857,0.02857142857142857,7.0,1
2023,Canadian Grand Prix,Montréal,OCO,Alpine,8.0,0,0,4.0,36,6.0,10.33428828062075,3.6290393406652206,9.666666666666666,16.0,0,4.672105673951674,0.5277777777777778,10.61111111111111,0.2777777777777778,6.0,1
2024,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,13.0,0,0,0.0,37,17.0,10.190665839311809,3.650281738787344,6.666666666666667,20.0,0,4.622701522851044,0.5405405405405406,10.486486486486486,0.21621621621621623,7.0,2
2021,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,4.0,0,0,12.0,38,9.0,10.363561635060297,3.4280595519282047,9.333333333333334,10.0,0,4.581256264562503,0.5263157894736842,10.657894736842104,0.3157894736842105,9.0,3
2022,Dutch Grand Prix,Zandvoort,OCO,Alpine,9.0,0,0,2.0,39,12.0,9.989343623746954,3.9342811320594313,8.333333333333334,16.0,0,4.63324255486368,0.5384615384615384,10.615384615384615,0.4358974358974359,9.0,1
2024,Australian Grand Prix,Melbourne,OCO,Alpine,16.0,0,0,0.0,40,15.0,9.938713411024665,3.816957436922041,8.666666666666666,14.0,0,4.577257044484399,0.55,10.65,0.5,10.5,2
2023,British Grand Prix,Silverstone,OCO,Alpine,20.0,0,0,0.0,41,13.0,10.284345289241536,3.5993867678157034,9.666666666666666,14.0,0,4.611094785617751,0.5365853658536586,10.75609756097561,0.4634146341463415,15.0,1
2021,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,9.0,0,0,2.0,42,9.0,10.81577051047707,3.4024719098883702,15.0,2.0,0,4.794499364684061,0.5238095238095238,10.80952380952381,0.2857142857142857,10.81577051047707,0
2022,Italian Grand Prix,Monza,OCO,Alpine,11.0,0,0,0.0,43,14.0,10.711172708522945,3.33038970815163,15.0,2.0,0,4.74277441921747,0.5348837209302325,10.767441860465116,0.27906976744186046,10.711172708522945,0
2024,Japanese Grand Prix,Suzuka,OCO,Alpine,15.0,0,0,0.0,44,15.0,10.720795441286263,3.1602083105002996,13.333333333333334,2.0,0,4.687936026232282,0.5454545454545454,10.840909090909092,0.3409090909090909,10.720795441286263,0
2023,Hungarian Grand Prix,Budapest,OCO,Alpine,19.0,0,0,0.0,45,12.0,10.934046465163988,3.0047117064054705,11.666666666666666,2.0,0,4.682656588654855,0.5333333333333333,10.933333333333334,0.3333333333333333,5.0,2
2023,Dutch Grand Prix,Zandvoort,OCO,Alpine,10.0,0,0,1.0,46,16.0,11.329054647234049,2.862201001770202,15.0,0.0,0,4.7931109984516596,0.5217391304347826,10.956521739130435,0.17391304347826086,9.0,2
2024,Emilia Romagna Grand Prix,Imola,OCO,Alpine,14.0,0,0,0.0,47,12.0,11.25143037566631,2.780098525588166,14.666666666666666,1.0,0,4.742099910732296,0.5319148936170213,11.063829787234043,0.2978723404255319,9.0,1
2022,Singapore Grand Prix,Marina Bay,OCO,Alpine,16.0,0,0,0.0,48,17.0,11.37236238150232,2.656380623384729,14.333333333333334,1.0,0,4.714546675408986,0.5208333333333334,11.083333333333334,0.25,11.37236238150232,0
2021,Pre-Season Test,Bahrain,OCO,Alpine,19.0,0,0,0.0,49,11.0,11.57791411759708,2.5421245610226353,13.333333333333334,1.0,0,4.723205846603316,0.5102040816326531,11.204081632653061,0.2653061224489796,11.57791411759708,0
2022,Japanese Grand Prix,Suzuka,OCO,Alpine,4.0,0,0,12.0,50,5.0,11.905728604859638,2.436350538766521,16.333333333333332,0.0,0,4.811762798028369,0.5,11.2,0.1,15.0,1
2021,British Grand Prix,Silverstone,OCO,Alpine,9.0,0,0,2.0,51,9.0,11.53277197428028,2.8790570767107635,13.0,12.0,0,4.866048846091561,0.5098039215686274,11.07843137254902,0.11764705882352941,17.5,2
2025,Australian Grand Prix,Melbourne,OCO,Haas F1 Team,13.0,0,0,0.0,52,19.0,11.410014432650895,2.845471005018626,10.666666666666666,14.0,0,4.825772939597869,0.5192307692307693,11.038461538461538,0.11538461538461539,12.333333333333334,3
2024,Monaco Grand Prix,Monaco,OCO,Alpine,17.0,0,0,0.0,53,11.0,11.470422519278731,2.7274045858836606,8.666666666666666,14.0,0,4.787653448639223,0.5283018867924528,11.18867924528302,0.22641509433962265,7.5,2
2023,Italian Grand Prix,Monza,OCO,Alpine,19.0,0,0,0.0,54,18.0,11.69710655283486,2.6177533493838463,13.0,2.0,0,4.812922274938396,0.5185185185185185,11.185185185185185,0.1111111111111111,11.0,1
2024,Canadian Grand Prix,Montréal,OCO,Alpine,10.0,0,0,1.0,55,18.0,11.991498073738747,2.5157048573613565,16.333333333333332,0.0,0,4.886454857812675,0.509090909090909,11.309090909090909,0.09090909090909091,7.0,2
2021,Italian Grand Prix,Monza,OCO,Alpine,10.0,0,0,1.0,56,12.0,11.895949810548357,2.4616136674163256,15.333333333333334,1.0,0,4.844564500014959,0.5178571428571429,11.428571428571429,0.23214285714285715,15.0,2
2022,United States Grand Prix,Austin,OCO,Alpine,11.0,0,0,0.0,57,0.0,11.807625979090492,2.410928594758282,13.0,2.0,0,4.803729232205002,0.5263157894736842,11.43859649122807,0.2631578947368421,19.0,1
2023,Singapore Grand Prix,Marina Bay,OCO,Alpine,18.0,0,0,0.0,58,8.0,11.76547444429215,2.3236929365592105,10.333333333333334,2.0,0,4.7614605272003585,0.5344827586206896,11.241379310344827,0.06896551724137931,16.0,1
2025,Japanese Grand Prix,Suzuka,OCO,Haas F1 Team,18.0,0,0,0.0,59,18.0,11.999499165160465,2.241964306395682,13.0,1.0,0,4.803198817230993,0.5254237288135594,11.186440677966102,-0.1016949152542373,9.5,2
2022,Mexico City Grand Prix,Mexico City,OCO,Alpine,8.0,0,0,4.0,60,10.0,12.218435629125377,2.1652676313739643,15.666666666666666,0.0,0,4.840507047260263,0.5333333333333333,11.3,-0.1,13.0,1
2025,Bahrain Grand Prix,Sakhir,OCO,Haas F1 Team,8.0,0,0,4.0,61,14.0,12.046386572936857,2.2440651294078267,14.666666666666666,4.0,0,4.819700011071364,0.5245901639344263,11.278688524590164,-0.06557377049180328,13.75,4
2021,São Paulo Grand Prix,São Paulo,OCO,Alpine,8.0,0,0,4.0,62,8.0,11.885821200075203,2.3174599197272334,11.333333333333334,8.0,0,4.798862900744039,0.532258064516129,11.32258064516129,0.03225806451612903,11.885821200075203,0
2023,Japanese Grand Prix,Suzuka,OCO,Alpine,9.0,0,0,2.0,63,14.0,11.7357217627343,2.3859391224432738,8.0,12.0,0,4.778021880188244,0.5238095238095238,11.26984126984127,0.031746031746031744,12.333333333333334,3
2024,Spanish Grand Prix,Barcelona,OCO,Alpine,10.0,0,0,1.0,64,8.0,11.631143051559313,2.3780118379741273,8.333333333333334,10.0,0,4.748198279849095,0.53125,11.3125,0.109375,8.0,3
2022,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,7.0,0,0,6.0,65,8.0,11.568532760324127,2.33495912966116,9.0,7.0,0,4.713319914389921,0.5384615384615384,11.261538461538462,0.07692307692307693,9.0,1
2023,Mexico City Grand Prix,Mexico City,OCO,Alpine,10.0,0,0,1.0,66,15.0,11.405173865051845,2.4686933447397994,8.666666666666666,9.0,0,4.705202199579497,0.5454545454545454,11.212121212121213,0.09090909090909091,10.5,2
2025,Saudi Arabian Grand Prix,Jeddah,OCO,Haas F1 Team,14.0,0,0,0.0,67,19.0,11.354645226403768,2.4225330499414324,9.0,8.0,0,4.67142937166893,0.5522388059701493,11.26865671641791,0.16417910447761194,7.75,4
2024,British Grand Prix,Silverstone,OCO,Alpine,16.0,0,0,0.0,68,18.0,11.442510138971103,2.345083004260511,10.333333333333334,7.0,0,4.649714181176883,0.5588235294117647,11.382352941176471,0.23529411764705882,14.666666666666666,3
2023,Las Vegas Grand Prix,Las Vegas,OCO,Alpine,4.0,0,0,12.0,69,16.0,11.592070731592475,2.271947513855235,13.333333333333334,1.0,0,4.652227692879387,0.5507246376811594,11.478260869565217,0.2608695652173913,11.592070731592475,0
2022,Pre-Season Track Session,Spain,OCO,Alpine,15.0,0,0,0.0,70,15.0,11.338477625021408,2.597526106905323,11.333333333333334,12.0,0,4.698266276419504,0.5571428571428572,11.542857142857143,0.42857142857142855,11.338477625021408,0
2024,Hungarian Grand Prix,Budapest,OCO,Alpine,18.0,0,0,0.0,71,19.0,11.455894445901228,2.5155688104486678,11.666666666666666,12.0,0,4.687326120182129,0.5492957746478874,11.591549295774648,0.4225352112676056,9.666666666666666,3
2025,Emilia Romagna Grand Prix,Imola,OCO,Haas F1 Team,20.0,0,0,0.0,72,18.0,11.662797924867224,2.438083198013354,12.333333333333334,12.0,0,4.7233106542737815,0.5416666666666666,11.694444444444445,0.4305555555555556,11.5,2
2025,Monaco Grand Prix,Monaco,OCO,Haas F1 Team,7.0,0,0,6.0,73,8.0,11.921604151468838,2.3647372270809592,17.666666666666668,0.0,0,4.800550133365219,0.5342465753424658,11.780821917808218,0.3972602739726027,10.666666666666666,3
2024,Belgian Grand Prix,Spa-Francorchamps,OCO,Alpine,9.0,0,0,2.0,74,9.0,11.762049748618173,2.481971335363139,15.0,6.0,0,4.79471200760156,0.527027027027027,11.72972972972973,0.40540540540540543,7.0,2
2022,Pre-Season Test,Bahrain,OCO,Alpine,11.0,0,0,0.0,75,0.0,11.672542973091499,2.4700557139286436,12.0,8.0,0,4.769762114679372,0.5333333333333333,11.693333333333333,0.4,19.0,1
2023,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,12.0,0,0,0.0,76,12.0,11.648448772389209,2.3980806145090683,9.0,8.0,0,4.7379764723594375,0.5394736842105263,11.539473684210526,0.25,8.0,2
2024,Dutch Grand Prix,Zandvoort,OCO,Alpine,15.0,0,0,0.0,77,15.0,11.655601404900935,2.329746946295637,10.666666666666666,2.0,0,4.707398809782361,0.5454545454545454,11.545454545454545,0.24675324675324675,9.333333333333334,3
2022,Emilia Romagna Grand Prix,Imola,OCO,Alpine,14.0,0,0,0.0,78,16.0,11.751069886410441,2.264803346833108,12.666666666666666,0.0,0,4.695471493625805,0.5384615384615384,11.58974358974359,0.24358974358974358,14.333333333333334,3
2025,Spanish Grand Prix,Barcelona,OCO,Haas F1 Team,16.0,0,0,0.0,79,16.0,11.812658273701985,2.2030200003446407,13.666666666666666,0.0,0,4.674820159624282,0.5316455696202531,11.645569620253164,0.26582278481012656,8.5,4
2023,Pre-Season Testing,Sakhir,OCO,Alpine,20.0,0,0,0.0,80,13.0,11.928889679613434,2.144186457214295,15.0,0.0,0,4.673772092177821,0.5375,11.7,0.2625,12.6,5
2022,Austrian Grand Prix,Spielberg,OCO,Alpine,5.0,0,0,10.0,81,6.0,12.153318104440071,2.0881097058644364,16.666666666666668,0.0,0,4.740910731905974,0.5308641975308642,11.716049382716049,0.1728395061728395,17.0,2
2025,Canadian Grand Prix,Montréal,OCO,Haas F1 Team,9.0,0,0,2.0,82,14.0,11.945538934716456,2.3156031536714625,13.666666666666666,10.0,0,4.766641082426082,0.5365853658536586,11.646341463414634,0.18292682926829268,8.0,3
2024,Italian Grand Prix,Monza,OCO,Alpine,14.0,0,0,0.0,83,15.0,11.858932753340579,2.309984369243638,11.333333333333334,12.0,0,4.745197240970659,0.5301204819277109,11.674698795180722,0.24096385542168675,13.333333333333334,3
2023,Azerbaijan Grand Prix,Baku,OCO,Alpine,15.0,0,0,0.0,84,19.0,11.913704672146118,2.2496949371926265,9.333333333333334,12.0,0,4.724829132045134,0.5238095238095238,11.714285714285714,0.25,15.0,2
2022,São Paulo Grand Prix,São Paulo,OCO,Alpine,8.0,0,0,4.0,85,16.0,11.993123437899156,2.1921519551589115,12.666666666666666,2.0,0,4.712252341381087,0.5294117647058824,11.8,0.29411764705882354,8.0,1
2025,Austrian Grand Prix,Spielberg,OCO,Haas F1 Team,10.0,0,0,1.0,86,17.0,11.881399980678344,2.244372153203447,12.333333333333334,4.0,0,4.699681276849225,0.5348837209302325,11.848837209302326,0.38372093023255816,13.0,3
2024,Azerbaijan Grand Prix,Baku,OCO,Alpine,15.0,0,0,0.0,87,20.0,11.827871197105166,2.214648419703352,11.0,5.0,0,4.674917287390812,0.5287356321839081,11.908045977011493,0.45977011494252873,15.0,3
2023,Austrian Grand Prix,Spielberg,OCO,Alpine,14.0,0,0,0.0,88,12.0,11.907790648214867,2.1600025493133614,11.0,5.0,0,4.663367433547531,0.5227272727272727,12.0,0.5113636363636364,12.25,4
2023,Belgian Grand Prix,Spa-Francorchamps,OCO,Alpine,8.0,0,0,4.0,89,14.0,11.958313011411086,2.107718201781962,13.0,1.0,0,4.644430583433339,0.5168539325842697,12.0,0.48314606741573035,7.666666666666667,3
2024,Singapore Grand Prix,Marina Bay,OCO,Alpine,13.0,0,0,0.0,90,15.0,11.853025781031226,2.160096395508455,12.333333333333334,4.0,0,4.633119117727407,0.5222222222222223,12.022222222222222,0.5444444444444444,17.0,2
2025,British Grand Prix,Silverstone,OCO,Haas F1 Team,13.0,0,0,0.0,91,14.0,11.87907042697752,2.1087770195356303,11.666666666666666,4.0,0,4.610070200414225,0.5164835164835165,12.054945054945055,0.5604395604395604,15.0,4
2023,Qatar Grand Prix,Lusail,OCO,Alpine,7.0,0,0,6.0,92,8.0,11.904050672118144,2.0595971324844817,11.333333333333334,4.0,0,4.587356166484615,0.5217391304347826,12.076086956521738,0.5652173913043478,5.0,1
2024,Mexico City Grand Prix,Mexico City,OCO,Alpine,13.0,0,0,0.0,93,0.0,11.779305231189563,2.1611559446177795,11.0,6.0,0,4.586272379956407,0.5268817204301075,12.03225806451613,0.5698924731182796,10.333333333333334,3
2025,Hungarian Grand Prix,Budapest,OCO,Haas F1 Team,16.0,0,0,0.0,94,17.0,11.807041001079513,2.1111889311055045,11.0,6.0,0,4.5643045222831615,0.5212765957446809,11.904255319148936,0.425531914893617,11.75,4
2025,Dutch Grand Prix,Zandvoort,OCO,Haas F1 Team,10.0,0,0,1.0,95,18.0,11.906453167060656,2.063247965537271,12.0,6.0,0,4.563598116788611,0.5157894736842106,11.957894736842105,0.43157894736842106,10.75,4
2024,Las Vegas Grand Prix,Las Vegas,OCO,Alpine,17.0,0,0,0.0,96,11.0,11.857701968744207,2.0412351869504946,13.0,1.0,0,4.542187721599099,0.5208333333333334,12.020833333333334,0.5104166666666666,4.0,1
2023,United States Grand Prix,Austin,OCO,Alpine,18.0,0,0,0.0,97,8.0,11.977383292029149,1.9962789623976565,14.333333333333334,1.0,0,4.552717175157704,0.5154639175257731,12.010309278350515,0.44329896907216493,15.0,2
2023,São Paulo Grand Prix,São Paulo,OCO,Alpine,10.0,0,0,1.0,98,14.0,12.115785082522866,1.9530679505948059,15.0,1.0,0,4.575568817327954,0.5102040816326531,11.96938775510204,0.336734693877551,8.0,2
2025,Italian Grand Prix,Monza,OCO,Haas F1 Team,15.0,0,0,0.0,99,15.0,12.062383341094773,1.9347984196278831,15.0,1.0,0,4.55512062320868,0.5050505050505051,11.98989898989899,0.37373737373737376,13.5,4
2024,Pre-Season Testing,Sakhir,OCO,Alpine,13.0,0,0,0.0,100,15.0,12.126481584482853,1.8941109303942787,14.333333333333334,1.0,0,4.544671649749892,0.5,12.02,0.37,13.833333333333334,6
2025,Azerbaijan Grand Prix,Baku,OCO,Haas F1 Team,14.0,0,0,0.0,101,20.0,12.142474513158373,1.8549386856135854,12.666666666666666,1.0,0,4.523886001487598,0.49504950495049505,12.049504950495049,0.38613861386138615,15.0,4
2024,Chinese Grand Prix,Shanghai,OCO,Alpine,11.0,0,0,0.0,102,13.0,12.180535491273966,1.8172037822360922,14.0,0.0,0,4.507376555053592,0.5,12.127450980392156,0.4411764705882353,12.180535491273966,0
2025,Singapore Grand Prix,Marina Bay,OCO,Haas F1 Team,18.0,0,0,0.0,103,17.0,12.150047337197275,1.7808333332460669,12.666666666666666,0.0,0,4.485736856060966,0.5048543689320388,12.135922330097088,0.4563106796116505,15.666666666666666,3
2025,Mexico City Grand Prix,Mexico City,OCO,Haas F1 Team,9.0,0,0,2.0,104,11.0,12.276023361786983,1.745759083766774,14.333333333333334,0.0,0,4.506726778761033,0.5,12.182692307692308,0.4423076923076923,11.0,4
2024,Miami Grand Prix,Miami,OCO,Alpine,10.0,0,0,1.0,105,13.0,12.19964202245762,1.7558425804643711,12.666666666666666,2.0,0,4.492973757636826,0.5047619047619047,12.17142857142857,0.45714285714285713,8.5,2
2024,Austrian Grand Prix,Spielberg,OCO,Alpine,12.0,0,0,0.0,106,10.0,12.147975708100397,1.7436948502040677,12.333333333333334,3.0,0,4.474626478310266,0.5094339622641509,12.179245283018869,0.4811320754716981,12.6,5
2025,Pre-Season Testing,Sakhir,OCO,Haas F1 Team,18.0,0,0,0.0,107,17.0,12.14141285889489,1.7103544886251267,10.333333333333334,3.0,0,4.453565358377505,0.514018691588785,12.158878504672897,0.45794392523364486,13.714285714285714,7
2025,Chinese Grand Prix,Shanghai,OCO,Haas F1 Team,5.0,0,0,10.0,108,11.0,12.263283329974065,1.6781532306596885,13.333333333333334,1.0,0,4.473954470605803,0.5092592592592593,12.203703703703704,0.4444444444444444,11.0,1
2024,United States Grand Prix,Austin,OCO,Alpine,18.0,0,0,0.0,109,12.0,12.105700566924718,1.858628485278046,11.666666666666666,10.0,0,4.500009438582618,0.5137614678899083,12.192660550458715,0.4954128440366973,16.0,3
2024,São Paulo Grand Prix,São Paulo,OCO,Alpine,2.0,0,1,18.0,110,4.0,12.226466849687073,1.8228165043310762,13.666666666666666,10.0,0,4.519451057914822,0.509090909090909,12.190909090909091,0.43636363636363634,8.666666666666666,3
2025,Miami Grand Prix,Miami Gardens,OCO,Haas F1 Team,12.0,0,0,0.0,111,9.0,12.010492587169665,2.1622513038840347,8.333333333333334,28.0,1,4.593143770552986,0.5135135135135135,12.117117117117116,0.45045045045045046,12.010492587169665,0
2025,Belgian Grand Prix,Spa-Francorchamps,OCO,Haas F1 Team,15.0,0,0,0.0,112,11.0,12.0081921327234,2.1188820404167474,10.666666666666666,18.0,1,4.572515606359258,0.5178571428571429,12.089285714285714,0.41964285714285715,7.75,4
2024,Qatar Grand Prix,Lusail,OCO,Alpine,20.0,0,0,0.0,113,20.0,12.067239718830649,2.077032131380032,9.666666666666666,18.0,1,4.562825244282421,0.5221238938053098,12.079646017699115,0.3805309734513274,6.0,2
2025,United States Grand Prix,Austin,OCO,Haas F1 Team,15.0,0,0,0.0,114,17.0,12.22542486574698,2.036628623285504,15.666666666666666,0.0,1,4.608639612149972,0.5175438596491229,12.149122807017545,0.37719298245614036,16.5,4
2025,São Paulo Grand Prix,São Paulo,OCO,Haas F1 Team,12.0,0,0,0.0,115,20.0,12.277884839611167,1.9976029305944007,16.666666666666668,0.0,1,4.598245279356333,0.5217391304347826,12.191304347826087,0.391304347826087,7.0,4
2021,Spanish Grand Prix,Barcelona,RUS,Williams,14.0,0,0,0.0,3,15.0,16.554124266823635,0.0,16.333333333333332,0.0,0,2.5166114784235836,0.0,12.666666666666666,-3.6666666666666665,16.554124266823635,0
2021,Monaco Grand Prix,Monte Carlo,RUS,Williams,14.0,0,0,0.0,4,15.0,15.226146098883074,0.0,16.333333333333332,0.0,0,2.362907813126304,0.0,13.25,-2.5,15.226146098883074,0
2022,Bahrain Grand Prix,Sakhir,RUS,Mercedes,4.0,0,0,12.0,5,9.0,14.793616996685982,0.0,14.666666666666666,0.0,0,2.1908902300206643,0.0,13.6,-1.8,14.0,1
2021,Azerbaijan Grand Prix,Baku,RUS,Williams,17.0,0,0,0.0,6,15.0,10.958701661357567,4.350860617873303,10.666666666666666,12.0,0,5.049752469181039,0.16666666666666666,12.833333333333334,-0.6666666666666666,10.958701661357567,0
2022,Saudi Arabian Grand Prix,Jeddah,RUS,Mercedes,5.0,0,0,10.0,7,6.0,13.15441032681297,2.699108124838788,11.666666666666666,12.0,0,4.795831523312719,0.14285714285714285,13.142857142857142,-0.8571428571428571,13.15441032681297,0
2021,French Grand Prix,Le Castellet,RUS,Williams,12.0,0,0,0.0,8,14.0,10.953154557030635,4.641408045718459,8.666666666666666,22.0,0,5.462534733462636,0.25,12.25,-0.625,10.953154557030635,0
2022,Australian Grand Prix,Melbourne,RUS,Mercedes,3.0,0,1,15.0,9,6.0,11.379498577727327,3.3272345096781333,11.333333333333334,10.0,0,5.118050844261362,0.2222222222222222,12.444444444444445,-0.3333333333333333,11.379498577727327,0
2021,Styrian Grand Prix,Spielberg,RUS,Williams,19.0,0,0,0.0,10,10.0,9.602846287061686,5.887634606356575,6.666666666666667,25.0,1,5.731007280089988,0.3,11.8,0.0,9.602846287061686,0
2022,Miami Grand Prix,Miami,RUS,Mercedes,5.0,0,0,10.0,11,12.0,11.678778473827215,4.522294601393389,11.333333333333334,15.0,1,5.854291355298886,0.2727272727272727,11.636363636363637,-0.8181818181818182,11.678778473827215,0
2021,Austrian Grand Prix,Spielberg,RUS,Williams,11.0,0,0,0.0,12,8.0,10.451652478258177,5.488765136114237,9.0,25.0,1,5.98229711631567,0.3333333333333333,11.666666666666666,-0.16666666666666666,19.0,1
2022,Spanish Grand Prix,Barcelona,RUS,Mercedes,3.0,0,1,15.0,13,4.0,10.622724014323607,4.44644788600629,11.666666666666666,10.0,1,5.73227479792921,0.3076923076923077,11.384615384615385,-0.38461538461538464,14.0,1
2021,Hungarian Grand Prix,Budapest,RUS,Williams,8.0,0,0,4.0,14,17.0,9.446829222638188,6.119575128714964,6.333333333333333,25.0,2,5.9853300513986545,0.35714285714285715,10.857142857142858,-0.2857142857142857,9.446829222638188,0
2021,Belgian Grand Prix,Spa-Francorchamps,RUS,Williams,2.0,0,1,9.0,15,2.0,9.318515059652315,5.709415942548968,7.333333333333333,19.0,1,5.824414951204072,0.4,11.266666666666667,0.3333333333333333,9.318515059652315,0
